0.000000E0 1.355829E-1 2.771870E-1
3.331357E-2 2.637571E-1 4.731318E-1
6.662714E-2 4.723234E-1 7.590735E-1
9.994071E-2 6.891486E-1 1.028852E0
1.332543E-1 9.374506E-1 1.412553E0
1.665679E-1 1.234385E0 1.804797E0
1.998814E-1 1.466240E0 2.212708E0
2.331950E-1 1.763386E0 2.580601E0
2.665086E-1 2.012043E0 2.923716E0
2.998221E-1 2.293380E0 3.242764E0
3.331357E-1 2.566175E0 3.610444E0
3.664493E-1 2.823444E0 3.896811E0
3.997628E-1 3.145509E0 4.199978E0
4.330764E-1 3.419083E0 4.478370E0
4.663900E-1 3.652072E0 4.756407E0
4.997036E-1 3.917458E0 5.042844E0
5.330171E-1 4.142755E0 5.272108E0
5.663307E-1 4.424304E0 5.566804E0
5.996443E-1 4.722726E0 5.788588E0
6.329578E-1 4.940189E0 5.985312E0
6.662714E-1 5.205717E0 6.255515E0
6.995850E-1 5.431509E0 6.427959E0
7.328986E-1 5.697320E0 6.665693E0
7.662121E-1 5.972311E0 6.781742E0
7.995257E-1 6.230289E0 6.986937E0
8.328393E-1 6.472316E0 7.159522E0
8.661528E-1 6.730718E0 7.316014E0
8.994664E-1 6.972957E0 7.464248E0
9.327800E-1 7.231927E0 7.555803E0
9.660935E-1 7.449814E0 7.703825E0
9.994071E-1 7.716759E0 7.811685E0
1.032721E0 7.919050E0 7.886510E0
1.066034E0 8.145905E0 7.937197E0
1.099348E0 8.340221E0 7.995717E0
1.132661E0 8.631588E0 8.095672E0
1.165975E0 8.882794E0 8.146571E0
1.199289E0 9.036807E0 8.172269E0
1.232602E0 9.263875E0 8.198603E0
1.265916E0 9.474708E0 8.224797E0
1.299229E0 9.693870E0 8.226709E0
1.332543E0 9.921150E0 8.228693E0
1.365856E0 1.009987E1 8.214017E0
1.399170E0 1.031091E1 8.215859E0
1.432484E0 1.049775E1 8.201254E0
1.465797E0 1.074126E1 8.203379E0
1.499111E0 1.092013E1 8.172469E0
1.532424E0 1.118065E1 8.085447E0
1.565738E0 1.134349E1 8.030044E0
1.599051E0 1.155532E1 7.942597E0
1.632365E0 1.179947E1 7.871668E0
1.665679E0 1.188135E1 7.791205E0
1.698992E0 1.220731E1 7.647930E0
1.732306E0 1.245972E1 7.560837E0
1.765619E0 1.255812E1 7.448047E0
1.798933E0 1.277820E1 7.344437E0
1.832246E0 1.295812E1 7.191770E0
1.865560E0 1.320313E1 7.023435E0
1.898874E0 1.342370E1 6.863004E0
1.932187E0 1.362826E1 6.678081E0
1.965501E0 1.380028E1 6.500992E0
1.998814E0 1.398013E1 6.356442E0
2.032128E0 1.416041E1 6.163189E0
2.065441E0 1.435685E1 5.978194E0
2.098755E0 1.449704E1 5.727767E0
2.132069E0 1.470131E1 5.575313E0
2.165382E0 1.487404E1 5.317052E0
2.198696E0 1.514410E1 5.067758E0
2.232009E0 1.530850E1 4.833778E0
2.265323E0 1.545702E1 4.559070E0
2.298636E0 1.568685E1 4.268836E0
2.331950E0 1.591689E1 3.954251E0
2.365264E0 1.605686E1 3.728176E0
2.398577E0 1.618907E1 3.461443E0
2.431891E0 1.639491E1 3.130411E0
2.465204E0 1.660907E1 2.775099E0
2.498518E0 1.677382E1 2.500533E0
2.531831E0 1.700464E1 2.096659E0
2.565145E0 1.717836E1 1.724759E0
2.598458E0 1.734382E1 1.369021E0
2.631772E0 1.753363E1 1.013496E0
2.665086E0 1.769916E1 6.496415E-1
2.698399E0 1.786519E1 2.289670E-1
2.731713E0 1.797262E1 1.072506E-2
